id,county,rate
29051,"Cole, MO",18.33516
29053,"Cooper, MO",24.38715846
29055,"Crawford, MO",30.13570723
29057,"Dade, MO",30.20825605
29059,"Dallas, MO",31.44053732
29061,"Daviess, MO",27.09903273
29063,"DeKalb, MO",24.84169323
29065,"Dent, MO",36.07995679
29067,"Douglas, MO",36.90660196
29069,"Dunklin, MO",41.2266091
29071,"Franklin, MO",21.11189537
29073,"Gasconade, MO",28.57269712
29075,"Gentry, MO",28.12755519
29077,"Greene, MO",21.08854779
29079,"Grundy, MO",33.23484505
29081,"Harrison, MO",29.1218897
29083,"Henry, MO",30.41462283
29085,"Hickory, MO",47.93109664
29087,"Holt, MO",22.1566521
29089,"Howard, MO",27.38060142
29091,"Howell, MO",34.5982793
29093,"Iron, MO",42.66586202
29095,"Jackson, MO",19.66649543
29097,"Jasper, MO",23.1323074
29099,"Jefferson, MO",20.62403798
29101,"Johnson, MO",20.59248726
29103,"Knox, MO",30.62436973
29105,"Laclede, MO",29.50930192
29107,"Lafayette, MO",26.52886527
29109,"Lawrence, MO",28.50855883
29111,"Lewis, MO",27.41598116
29113,"Lincoln, MO",21.29917302
29115,"Linn, MO",30.02785946
29117,"Livingston, MO",26.15479047
29119,"McDonald, MO",28.35010792
29121,"Macon, MO",26.26107444
29123,"Madison, MO",37.87033537
29125,"Maries, MO",30.00299988
29127,"Marion, MO",28.7751778
29129,"Mercer, MO",26.63441559
29131,"Miller, MO",26.80567286
29133,"Mississippi, MO",33.92169904
29135,"Moniteau, MO",20.6549801
29137,"Monroe, MO",26.18889175
29139,"Montgomery, MO",25.95341321
29141,"Morgan, MO",29.55115866
29143,"New Madrid, MO",35.94053899
29145,"Newton, MO",23.26652766
29147,"Nodaway, MO",24.55273455
29149,"Oregon, MO",42.93667104
29151,"Osage, MO",17.3581764
29153,"Ozark, MO",41.13755477
29155,"Pemiscot, MO",38.46808207
29157,"Perry, MO",24.01907845
29159,"Pettis, MO",27.57455883
29161,"Phelps, MO",25.31727594
29163,"Pike, MO",26.2926059
29165,"Platte, MO",11.67052092
29167,"Polk, MO",30.46193268
29169,"Pulaski, MO",18.95947765
29171,"Putnam, MO",32.97145733
29173,"Ralls, MO",22.50921073
29175,"Randolph, MO",27.42210306
29177,"Ray, MO",23.61572986
29179,"Reynolds, MO",39.59158251
29181,"Ripley, MO",42.82569273
29183,"St. Charles, MO",13.63520988
29185,"St. Clair, MO",42.09050699
29186,"Ste. Genevieve, MO",24.76097982
29187,"St. Francois, MO",32.9456292
29189,"St. Louis, MO",13.22328737
29195,"Saline, MO",27.43757785
29197,"Schuyler, MO",30.76057967
29199,"Scotland, MO",25.90204264
29201,"Scott, MO",30.86028295
29203,"Shannon, MO",36.54717192
29205,"Shelby, MO",26.10124567
29207,"Stoddard, MO",31.51730505
29209,"Stone, MO",30.35550452
29211,"Sullivan, MO",27.41611251
29213,"Taney, MO",27.63002119
29215,"Texas, MO",35.16749824
29217,"Vernon, MO",30.22792239
29219,"Warren, MO",21.98818381
29221,"Washington, MO",37.80463037
29223,"Wayne, MO",43.34609475
29225,"Webster, MO",25.70045104
29227,"Worth, MO",25.8100004
29229,"Wright, MO",36.10022052
29510,"St. Louis (Independent City), MO",23.28410471
30001,"Beaverhead, MT",22.85443372
30003,"Big Horn, MT",36.52596217
30005,"Blaine, MT",33.13411675
30007,"Broadwater, MT",23.76580544
30009,"Carbon, MT",19.91593769
30011,"Carter, MT",17.3043954
30013,"Cascade, MT",21.47548908
30015,"Chouteau, MT",23.55659774
30017,"Custer, MT",20.65687443
30019,"Daniels, MT",31.09167392
30021,"Dawson, MT",20.62687113
30023,"Deer Lodge, MT",30.45726994
30025,"Fallon, MT",16.06070608
30027,"Fergus, MT",23.07448534
30029,"Flathead, MT",19.55267329
30031,"Gallatin, MT",10.35308596
30033,"Garfield, MT",20.27066236
30035,"Glacier, MT",32.84947217
30037,"Golden Valley, MT",21.79853463
30039,"Granite, MT",22.91821111
30041,"Hill, MT",22.74908452
30043,"Jefferson, MT",18.66018704
30045,"Judith Basin, MT",18.0473691
30047,"Lake, MT",29.58512758
30049,"Lewis and Clark, MT",18.45166798
30051,"Liberty, MT",21.51514798
30053,"Lincoln, MT",38.13446076
30055,"McCone, MT",22.14849062
30057,"Madison, MT",19.63614973
30059,"Meagher, MT",27.75625475
30061,"Mineral, MT",31.78338323
30063,"Missoula, MT",16.88958218
30065,"Musselshell, MT",30.91455748
30067,"Park, MT",19.31824978
30069,"Petroleum, MT",19.14976382
30071,"Phillips, MT",28.32634986
30073,"Pondera, MT",26.52865979
30075,"Powder River, MT",18.8249218
30077,"Powell, MT",23.55556195
30079,"Prairie, MT",25.86721992
30081,"Ravalli, MT",24.85534593
30083,"Richland, MT",12.15931296
30085,"Roosevelt, MT",35.92828046
30087,"Rosebud, MT",23.90259406
30089,"Sanders, MT",38.66967766
30091,"Sheridan, MT",20.38397948
30093,"Silver Bow, MT",21.45258866
30095,"Stillwater, MT",17.97294284
30097,"Sweet Grass, MT",20.68325623
30099,"Teton, MT",22.14767608
30101,"Toole, MT",17.92235444
30103,"Treasure, MT",22.44186047
30105,"Valley, MT",25.96880177
30107,"Wheatland, MT",29.58992548
30109,"Wibaux, MT",20.93370015
30111,"Yellowstone, MT",16.77375363
31001,"Adams, NE",18.90767469
31003,"Antelope, NE",18.22857927
31005,"Arthur, NE",20.16798219
31007,"Banner, NE",15.50881921
31009,"Blaine, NE",16.03284049
31011,"Boone, NE",14.51980512
31013,"Box Butte, NE",23.0774142
31015,"Boyd, NE",24.44397692
31017,"Brown, NE",19.82518109
31019,"Buffalo, NE",12.85883977
31021,"Burt, NE",21.4273398
31023,"Butler, NE",18.60904179
31025,"Cass, NE",15.68605918
31027,"Cedar, NE",14.15122632
31029,"Chase, NE",18.10017379
31031,"Cherry, NE",16.50051946
31033,"Cheyenne, NE",17.18612382
31035,"Clay, NE",20.01406394
31037,"Colfax, NE",13.96239175
31039,"Cuming, NE",13.58934647
31041,"Custer, NE",19.17725969
31043,"Dakota, NE",18.06705218
31045,"Dawes, NE",21.98743939
31047,"Dawson, NE",18.03033546
31049,"Deuel, NE",25.33738782
31051,"Dixon, NE",15.71018651
31053,"Dodge, NE",20.26013606
31055,"Douglas, NE",11.6819319
31057,"Dundy, NE",21.81616608
31059,"Fillmore, NE",18.67297307
31061,"Franklin, NE",25.57241112
31063,"Frontier, NE",18.08612774
31065,"Furnas, NE",24.4724401
31067,"Gage, NE",24.69406718
31069,"Garden, NE",28.11516186
31071,"Garfield, NE",21.99077435
31073,"Gosper, NE",18.91102069
31075,"Grant, NE",18.11276379
31077,"Greeley, NE",19.85877964
31079,"Hall, NE",18.12190116
31081,"Hamilton, NE",15.42037325
31083,"Harlan, NE",23.9009692
31085,"Hayes, NE",13.58135883
31087,"Hitchcock, NE",30.32214014
31089,"Holt, NE",18.26586004
31091,"Hooker, NE",21.62619341
31093,"Howard, NE",18.93094735
31095,"Jefferson, NE",22.1704682
31097,"Johnson, NE",18.88474664
31099,"Kearney, NE",17.20124316
31101,"Keith, NE",22.60856437
31103,"Keya Paha, NE",15.32542237
31105,"Kimball, NE",23.31235557
31107,"Knox, NE",21.73534345
31109,"Lancaster, NE",14.21295255
31111,"Lincoln, NE",22.09300061
31113,"Logan, NE",18.95781913
31115,"Loup, NE",17.85537395
31117,"McPherson, NE",11.93023876
31119,"Madison, NE",17.40706486
31121,"Merrick, NE",19.71389373
31123,"Morrill, NE",18.65705441
31125,"Nance, NE",22.73548459
31127,"Nemaha, NE",20.3930987
31129,"Nuckolls, NE",24.70674306
31131,"Otoe, NE",17.57714254
31133,"Pawnee, NE",20.75285178
31135,"Perkins, NE",16.19026796
31137,"Phelps, NE",17.54963978
31139,"Pierce, NE",14.02699724
31141,"Platte, NE",14.88752704
31143,"Polk, NE",16.74735668
31145,"Red Willow, NE",22.5444313
31147,"Richardson, NE",23.40353631
31149,"Rock, NE",10.73938984
31151,"Saline, NE",18.449962
31153,"Sarpy, NE",12.68527502
31155,"Saunders, NE",16.25438254
31157,"Scotts Bluff, NE",22.41048255
31159,"Seward, NE",16.06117336
31161,"Sheridan, NE",20.66681489
31163,"Sherman, NE",23.62952472
31165,"Sioux, NE",11.71809361
31167,"Stanton, NE",12.85583039
31169,"Thayer, NE",21.29940139
31171,"Thomas, NE",15.21123229
31173,"Thurston, NE",19.53435727
31175,"Valley, NE",21.87211717
31177,"Washington, NE",14.12837211
31179,"Wayne, NE",15.39393137
31181,"Webster, NE",24.30521999
31183,"Wheeler, NE",7.56300034
31185,"York, NE",18.56763769
32001,"Churchill, NV",25.58618128
32003,"Clark, NV",16.61356412
32005,"Douglas, NV",14.34381621
32007,"Elko, NV",12.69517402
32009,"Esmeralda, NV",22.67024834
32011,"Eureka, NV",14.61350826
32013,"Humboldt, NV",15.36590617
32015,"Lander, NV",12.21283981
32017,"Lincoln, NV",29.06184992
32019,"Lyon, NV",25.35558216
32021,"Mineral, NV",37.34141066
32023,"Nye, NV",35.41899995
32027,"Pershing, NV",22.58509874
32029,"Storey, NV",16.17542571
32031,"Washoe, NV",13.9864742
32033,"White Pine, NV",22.59697723
32510,"Carson City (Independent City), NV",21.79233525
33001,"Belknap, NH",18.23008124
33003,"Carroll, NH",21.03156972
33005,"Cheshire, NH",18.84379115
33007,"Coos, NH",33.18106347
33009,"Grafton, NH",16.11172724
33011,"Hillsborough, NH",13.54964262
33013,"Merrimack, NH",16.81148385
33015,"Rockingham, NH",10.94271437
33017,"Strafford, NH",16.12300878
33019,"Sullivan, NH",20.00080675
34001,"Atlantic, NJ",23.1327541
34003,"Bergen, NJ",10.096305
34005,"Burlington, NJ",15.2628785
34007,"Camden, NJ",20.34462784
34009,"Cape May, NJ",23.06506252
34011,"Cumberland, NJ",28.40827054
34013,"Essex, NJ",16.02977535
34015,"Gloucester, NJ",16.82094329
34017,"Hudson, NJ",13.78520176
34019,"Hunterdon, NJ",9.146412019
34021,"Mercer, NJ",13.93060209
34023,"Middlesex, NJ",13.46844219
34025,"Monmouth, NJ",12.14753547
34027,"Morris, NJ",8.078586752
34029,"Ocean, NJ",22.69472665
34031,"Passaic, NJ",20.20113631
34033,"Salem, NJ",24.71039735
34035,"Somerset, NJ",7.377119643
34037,"Sussex, NJ",14.11908999
34039,"Union, NJ",12.89397016
34041,"Warren, NJ",17.23106411
35001,"Bernalillo, NM",20.59772843
35003,"Catron, NM",39.33640736
35005,"Chaves, NM",25.43048977
35006,"Cibola, NM*",36.08360984
35007,"Colfax, NM",31.98020506
35009,"Curry, NM",20.71458761
35011,"De Baca, NM",37.09729134
35013,"Do̱a Ana, NM",26.31100836
35015,"Eddy, NM",19.03971266
35017,"Grant, NM",35.95542809
35019,"Guadalupe, NM",38.72606299
35021,"Harding, NM",27.04873152
35023,"Hidalgo, NM",34.19418396
35025,"Lea, NM",21.42142547
35027,"Lincoln, NM",29.88227238
35028,"Los Alamos, NM",6.855310499
35029,"Luna, NM",41.78003097
35031,"McKinley, NM",35.34445972
35033,"Mora, NM",41.43264904
35035,"Otero, NM",26.64847813
35037,"Quay, NM",41.77186816
35039,"Rio Arriba, NM",35.56617049
35041,"Roosevelt, NM",24.76881194
35043,"Sandoval, NM",19.97332855
35045,"San Juan, NM",24.32070609
35047,"San Miguel, NM",43.00058425
35049,"Santa Fe, NM",16.46992138
35051,"Sierra, NM",45.86829398
35053,"Socorro, NM",33.45778532
35055,"Taos, NM",31.75757465
35057,"Torrance, NM",38.74633553
35059,"Union, NM",31.66668974
35061,"Valencia, NM*",31.40743536
36001,"Albany, NY",18.4853563
36003,"Allegany, NY",30.79745474
36005,"Bronx, NY",34.99873472
36007,"Broome, NY",25.98506247
36009,"Cattaraugus, NY",29.27640273
36011,"Cayuga, NY",24.49339285
36013,"Chautauqua, NY",30.4415144
36015,"Chemung, NY",27.46989209
36017,"Chenango, NY",27.28495914
36019,"Clinton, NY",25.08598913
36021,"Columbia, NY",22.31682591
36023,"Cortland, NY",24.70885931
36025,"Delaware, NY",30.33175383
36027,"Dutchess, NY",18.28810696
36029,"Erie, NY",21.87917926
36031,"Essex, NY",26.28214832
36033,"Franklin, NY",28.79941487
36035,"Fulton, NY",29.21621927
36037,"Genesee, NY",23.84779676
36039,"Greene, NY",24.98868303
36041,"Hamilton, NY",25.50993941
36043,"Herkimer, NY",28.81420095
36045,"Jefferson, NY",20.93472842
36047,"Kings, NY",25.22123156
36049,"Lewis, NY",22.29244227
36051,"Livingston, NY",21.85171141
36053,"Madison, NY",21.46265782
36055,"Monroe, NY",21.39708839
36057,"Montgomery, NY",31.35959633
36059,"Nassau, NY",12.19385582
36061,"New York, NY",7.573200202
36063,"Niagara, NY",25.69294906
36065,"Oneida, NY",26.70951005
36067,"Onondaga, NY",21.03250349
36069,"Ontario, NY",19.42780732
36071,"Orange, NY",19.58320519
36073,"Orleans, NY",27.7849444
36075,"Oswego, NY",27.69669507
36077,"Otsego, NY",24.66513571
36079,"Putnam, NY",13.90821765
36081,"Queens, NY",26.20216723
36083,"Rensselaer, NY",21.13085071
36085,"Richmond, NY",25.0562453
36087,"Rockland, NY",18.45754276
36089,"St. Lawrence, NY",29.10237529
36091,"Saratoga, NY",12.85705386
36093,"Schenectady, NY",21.89213876
36095,"Schoharie, NY",24.8684079
36097,"Schuyler, NY",28.83976338
36099,"Seneca, NY",27.12827071
36101,"Steuben, NY",24.77416556
36103,"Suffolk, NY",16.02512934
36105,"Sullivan, NY",29.50208226
36107,"Tioga, NY",23.1030792
36109,"Tompkins, NY",16.33403981
36111,"Ulster, NY",23.12176417
36113,"Warren, NY",22.53264293
36115,"Washington, NY",26.29913754
36117,"Wayne, NY",24.61181287
36119,"Westchester, NY",10.11041822
36121,"Wyoming, NY",23.99376906
36123,"Yates, NY",25.95949917
37001,"Alamance, NC",22.48306739
37003,"Alexander, NC",26.36663721
37005,"Alleghany, NC",32.05341997
37007,"Anson, NC",33.06104638
37009,"Ashe, NC",31.64870601
37011,"Avery, NC",28.53710049
37013,"Beaufort, NC",29.80862436
37015,"Bertie, NC",39.50624229
37017,"Bladen, NC",34.65346449
37019,"Brunswick, NC",29.08824581
37021,"Buncombe, NC",20.0252891
37023,"Burke, NC",28.89182493
37025,"Cabarrus, NC",16.26130447
37027,"Caldwell, NC",29.40253438
37029,"Camden, NC",19.23373201
37031,"Carteret, NC",22.86855605
37033,"Caswell, NC",31.48850567
37035,"Catawba, NC",21.59869751
37037,"Chatham, NC",15.70184894
37039,"Cherokee, NC",40.70880865
37041,"Chowan, NC",32.13234708
37043,"Clay, NC",36.83735407
37045,"Cleveland, NC",31.73124654
37047,"Columbus, NC",38.2177778
37049,"Craven, NC",24.71768716
37051,"Cumberland, NC",26.55639367
37053,"Currituck, NC",18.20560706
37055,"Dare, NC",16.1660809
37057,"Davidson, NC",24.91947617
37059,"Davie, NC",21.12867721
37061,"Duplin, NC",26.35490586
37063,"Durham, NC",14.9691128
37065,"Edgecombe, NC",36.21820502
37067,"Forsyth, NC",18.34484084
37069,"Franklin, NC",23.86887592
37071,"Gaston, NC",24.2945476
37073,"Gates, NC",26.11833848
37075,"Graham, NC",35.4805907
37077,"Granville, NC",22.38973611
37079,"Greene, NC",26.70850366
37081,"Guilford, NC",18.19587132
37083,"Halifax, NC",37.81935335
37085,"Harnett, NC",23.70371641
37087,"Haywood, NC",29.94927
37089,"Henderson, NC",25.77613328
37091,"Hertford, NC",34.18781924
37093,"Hoke, NC",26.73331185
37095,"Hyde, NC",21.44208924
37097,"Iredell, NC",16.5668306
37099,"Jackson, NC",25.29302023
37101,"Johnston, NC",19.67407624
37103,"Jones, NC",31.82261104
37105,"Lee, NC",25.68056106
37107,"Lenoir, NC",30.4413276
37109,"Lincoln, NC",19.6772726
37111,"McDowell, NC",32.76569038
37113,"Macon, NC",30.41071191
37115,"Madison, NC",31.81895472
37117,"Martin, NC",38.53818946
37119,"Mecklenburg, NC",11.04469074
37121,"Mitchell, NC",33.09286221
37123,"Montgomery, NC",28.40956096
37125,"Moore, NC",21.8588865
37127,"Nash, NC",26.00622113
37129,"New Hanover, NC",19.61411099
37131,"Northampton, NC",39.17682557
37133,"Onslow, NC",17.38039658
37135,"Orange, NC",10.11198643
37137,"Pamlico, NC",31.20132338
37139,"Pasquotank, NC",25.92159034
37141,"Pender, NC",25.32258636
37143,"Perquimans, NC",30.0902742
37145,"Person, NC",28.36105726
37147,"Pitt, NC",20.95988179
37149,"Polk, NC",26.62694559
37151,"Randolph, NC",25.77582927
37153,"Richmond, NC",35.85658531
37155,"Robeson, NC",38.76906294
37157,"Rockingham, NC",30.35198006
37159,"Rowan, NC",27.2656544
37161,"Rutherford, NC",34.03289474
37163,"Sampson, NC",28.14806486
37165,"Scotland, NC",38.6610911
37167,"Stanly, NC",26.26912116
37169,"Stokes, NC",27.99408155
37171,"Surry, NC",29.07335646
37173,"Swain, NC",30.38376777
37175,"Transylvania, NC",27.98508472
37177,"Tyrrell, NC",31.40246827
37179,"Union, NC",12.30626953
37181,"Vance, NC",34.73041443
37183,"Wake, NC",10.11856628
37185,"Warren, NC",36.89423175
37187,"Washington, NC",39.4881261
37189,"Watauga, NC",19.45197201
37191,"Wayne, NC",26.39466731
37193,"Wilkes, NC",31.41999641
37195,"Wilson, NC",27.83586286
37197,"Yadkin, NC",28.04321253
37199,"Yancey, NC",34.47382284
38001,"Adams, ND",19.70859306
38003,"Barnes, ND",21.18594596
38005,"Benson, ND",32.43200582
38007,"Billings, ND",7.72748129
38009,"Bottineau, ND",20.43588338
38011,"Bowman, ND",15.6684116
38013,"Burke, ND",13.37444437
38015,"Burleigh, ND",12.69349233
38017,"Cass, ND",10.80602665
38019,"Cavalier, ND",18.32366769
38021,"Dickey, ND",23.12333921
38023,"Divide, ND",22.05962343
38025,"Dunn, ND",12.33421751
38027,"Eddy, ND",25.18706337
38029,"Emmons, ND",26.33878907
38031,"Foster, ND",16.52714983
38033,"Golden Valley, ND",18.744683
38035,"Grand Forks, ND",13.78371402
38037,"Grant, ND",31.14785804
38039,"Griggs, ND",23.57228279
38041,"Hettinger, ND",23.1350764
38043,"Kidder, ND",22.5869796
38045,"LaMoure, ND",23.69832156
38047,"Logan, ND",21.14908568
38049,"McHenry, ND",19.81936088
38051,"McIntosh, ND",26.0764753
38053,"McKenzie, ND",7.895044241
38055,"McLean, ND",21.27696043
38057,"Mercer, ND",14.62307049
38059,"Morton, ND",15.91980026
38061,"Mountrail, ND",13.24236178
38063,"Nelson, ND",25.43099848
38065,"Oliver, ND",16.48944962
38067,"Pembina, ND",19.63445281
38069,"Pierce, ND",24.17420013
38071,"Ramsey, ND",21.73772916
38073,"Ransom, ND",22.22329665
38075,"Renville, ND",20.00640367
38077,"Richland, ND",16.59169982
38079,"Rolette, ND",33.42201584
38081,"Sargent, ND",14.9867703
38083,"Sheridan, ND",40.35971986
38085,"Sioux, ND",36.72150164
38087,"Slope, ND",24.06965852
38089,"Stark, ND",11.12069424
38091,"Steele, ND",13.79449911
38093,"Stutsman, ND",18.71998647
38095,"Towner, ND",26.44842658
38097,"Traill, ND",19.29624775
38099,"Walsh, ND",22.17421327
38101,"Ward, ND",13.04709563
38103,"Wells, ND",22.99022277
38105,"Williams, ND",8.032284855
39001,"Adams, OH",34.71736551
39003,"Allen, OH",24.2177411
39005,"Ashland, OH",23.07730446
39007,"Ashtabula, OH",31.4520317
39009,"Athens, OH",25.11036219
39011,"Auglaize, OH",17.61583785
39013,"Belmont, OH",26.41599888
39015,"Brown, OH",28.4886747
39017,"Butler, OH",18.02241182
39019,"Carroll, OH",26.30719374
39021,"Champaign, OH",22.85294283
39023,"Clark, OH",27.88625577
39025,"Clermont, OH",16.37827532
39027,"Clinton, OH",21.35680114
39029,"Columbiana, OH",29.58674181
39031,"Coshocton, OH",30.99734072
39033,"Crawford, OH",29.53844123
39035,"Cuyahoga, OH",19.53626242
39037,"Darke, OH",22.39922372
39039,"Defiance, OH",24.10681018
39041,"Delaware, OH",7.719133704
39043,"Erie, OH",16.28875679
39045,"Fairfield, OH",17.7988114
39047,"Fayette, OH",28.26721981
39049,"Franklin, OH",15.22156305
39051,"Fulton, OH",19.84055741
39053,"Gallia, OH",34.12076784
39055,"Geauga, OH",11.64257736
39057,"Greene, OH",17.00523711
39059,"Guernsey, OH",30.58104498
39061,"Hamilton, OH",15.77590535
39063,"Hancock, OH",15.99299172
39065,"Hardin, OH",27.24950067
39067,"Harrison, OH",29.15164713
39069,"Henry, OH",21.80948692
39071,"Highland, OH",29.92100948
39073,"Hocking, OH",29.16037861
39075,"Holmes, OH",12.18621915
39077,"Huron, OH",24.07016255
39079,"Jackson, OH",32.14221437
39081,"Jefferson, OH",32.71029643
39083,"Knox, OH",23.811676
39085,"Lake, OH",18.85488626
39087,"Lawrence, OH",33.46100592
39089,"Licking, OH",18.66278189
39091,"Logan, OH",22.52720702
39093,"Lorain, OH",20.82715006
39095,"Lucas, OH",23.12826036
39097,"Madison, OH",18.54960974
39099,"Mahoning, OH",27.32413098
39101,"Marion, OH",27.97756023
39103,"Medina, OH",14.10611731
39105,"Meigs, OH",33.45982067
39107,"Mercer, OH",16.77475516
39109,"Miami, OH",19.30395569
39111,"Monroe, OH",35.20211359
39113,"Montgomery, OH",22.18501861
39115,"Morgan, OH",32.0741345
39117,"Morrow, OH",23.45313727
39119,"Muskingum, OH",26.82670903
39121,"Noble, OH",29.17626189
39123,"Ottawa, OH",23.12382763
39125,"Paulding, OH",24.4819595
39127,"Perry, OH",27.78993249
39129,"Pickaway, OH",21.43870971
39131,"Pike, OH",34.50066623
39133,"Portage, OH",19.53954441
39135,"Preble, OH",24.3734829
39137,"Putnam, OH",17.04381347
39139,"Richland, OH",26.72232932
39141,"Ross, OH",28.3073314
39143,"Sandusky, OH",23.78176332
39145,"Scioto, OH",34.9793017
39147,"Seneca, OH",25.67168844
39149,"Shelby, OH",17.96634981
39151,"Stark, OH",22.88957407
39153,"Summit, OH",18.79967711
39155,"Trumbull, OH",28.30472529
39157,"Tuscarawas, OH",22.54236921
39159,"Union, OH",11.91662829
39161,"Van Wert, OH",23.28920242
39163,"Vinton, OH",33.98542551
39165,"Warren, OH",11.71179576
39167,"Washington, OH",25.65401283
39169,"Wayne, OH",19.0107957
39171,"Williams, OH",23.25606886
39173,"Wood, OH",16.3567861
39175,"Wyandot, OH",20.62019673
40001,"Adair, OK",34.639225
40003,"Alfalfa, OK",18.78076804
40005,"Atoka, OK",31.56707369
40007,"Beaver, OK",15.32253659
40009,"Beckham, OK",21.05007868
40011,"Blaine, OK",24.99744363
40013,"Bryan, OK",27.85917599
40015,"Caddo, OK",27.14252911
40017,"Canadian, OK",14.6488637
40019,"Carter, OK",24.23163326
40021,"Cherokee, OK",28.74559407
40023,"Choctaw, OK",39.53214045
40025,"Cimarron, OK",17.6328241
40027,"Cleveland, OK",16.13837438
40029,"Coal, OK",31.39823245
40031,"Comanche, OK",22.06596208
40033,"Cotton, OK",24.94936492
40035,"Craig, OK",33.55579364
40037,"Creek, OK",24.2614303
40039,"Custer, OK",18.61624295
40041,"Delaware, OK",31.76712904
40043,"Dewey, OK",19.73727714
40045,"Ellis, OK",16.36784507
40047,"Garfield, OK",20.7123323
40049,"Garvin, OK",27.84966252
40051,"Grady, OK",21.35625379
40053,"Grant, OK",21.26401386
40055,"Greer, OK",36.63199446
40057,"Harmon, OK",26.70699347
40059,"Harper, OK",16.28682243
40061,"Haskell, OK",34.89313452
40063,"Hughes, OK",35.02282767
40065,"Jackson, OK",22.05081131
40067,"Jefferson, OK",34.89722545
40069,"Johnston, OK",31.81932735
40071,"Kay, OK",25.53307362
40073,"Kingfisher, OK",17.28279015
40075,"Kiowa, OK",31.97373578
40077,"Latimer, OK",35.01393717
40079,"Le Flore, OK",32.2145724
40081,"Lincoln, OK",25.97176416
40083,"Logan, OK",18.77658776
40085,"Love, OK",26.77266553
40087,"McClain, OK",18.42226308
40089,"McCurtain, OK",33.92380453
40091,"McIntosh, OK",39.81443429
40093,"Major, OK",20.28860741
40095,"Marshall, OK",32.19963489
40097,"Mayes, OK",29.40225396
40099,"Murray, OK",24.41036672
40101,"Muskogee, OK",31.07069059
40103,"Noble, OK",23.02112358
40105,"Nowata, OK",29.38782527
40107,"Okfuskee, OK",35.13693714
40109,"Oklahoma, OK",15.3559374
40111,"Okmulgee, OK",33.51192823
40113,"Osage, OK",23.99163242
40115,"Ottawa, OK",32.4146423
40117,"Pawnee, OK",30.79328892
40119,"Payne, OK",18.38005616
40121,"Pittsburg, OK",27.22533093
40123,"Pontotoc, OK",23.92861229
40125,"Pottawatomie, OK",25.96273532
40127,"Pushmataha, OK",38.2528514
40129,"Roger Mills, OK",15.17242551
40131,"Rogers, OK",18.71189012
40133,"Seminole, OK",33.13017162
40135,"Sequoyah, OK",32.6493349
40137,"Stephens, OK",26.19651652
40139,"Texas, OK",12.15289888
40141,"Tillman, OK",22.78008416
40143,"Tulsa, OK",13.2178749
40145,"Wagoner, OK",19.42097151
40147,"Washington, OK",16.24090758
40149,"Washita, OK",24.20786324
40151,"Woods, OK",17.84191361
40153,"Woodward, OK",17.16248461
41001,"Baker, OR",31.22429273
41003,"Benton, OR",14.09904233
41005,"Clackamas, OR",13.06431182
41007,"Clatsop, OR",25.28331067
41009,"Columbia, OR",23.72788664
41011,"Coos, OR",33.01558452
41013,"Crook, OR",30.79255577
41015,"Curry, OR",35.01505911
41017,"Deschutes, OR",18.33948579
41019,"Douglas, OR",32.89715914
41021,"Gilliam, OR",24.09197953
41023,"Grant, OR",29.70828863
41025,"Harney, OR",29.66953197
41027,"Hood River, OR",15.06412809
41029,"Jackson, OR",24.78738279
41031,"Jefferson, OR",35.56618628
41033,"Josephine, OR",34.02660382
41035,"Klamath, OR",31.55978775
41037,"Lake, OR",29.48492366
41039,"Lane, OR",22.95367628
41041,"Lincoln, OR",28.24492236
41043,"Linn, OR",28.40560308
41045,"Malheur, OR",35.88383973
41047,"Marion, OR",24.25474956
41049,"Morrow, OR",22.25300605
41051,"Multnomah, OR",14.22401443
41053,"Polk, OR",22.07476535
41055,"Sherman, OR",26.66580851
41057,"Tillamook, OR",28.28549621
41059,"Umatilla, OR",25.61345427
41061,"Union, OR",29.04440867
41063,"Wallowa, OR",29.34836836
41065,"Wasco, OR",25.94184056
41067,"Washington, OR",11.76732672
41069,"Wheeler, OR",37.83940043
41071,"Yamhill, OR",21.03057278
42001,"Adams, PA",19.00037475
42003,"Allegheny, PA",17.38182346
42005,"Armstrong, PA",27.7401066
42007,"Beaver, PA",25.44707222
42009,"Bedford, PA",26.72327649
42011,"Berks, PA",20.27482286
42013,"Blair, PA",26.61648965
42015,"Bradford, PA",25.94107871
42017,"Bucks, PA",13.16484906
42019,"Butler, PA",16.46555008
42021,"Cambria, PA",31.62630315
42023,"Cameron, PA",30.91034516
42025,"Carbon, PA",21.60725354
42027,"Centre, PA",15.00437919
42029,"Chester, PA",9.918164643
42031,"Clarion, PA",27.87073484
42033,"Clearfield, PA",25.90940243
42035,"Clinton, PA",25.94000443
42037,"Columbia, PA",23.9501151
42039,"Crawford, PA",28.16348251
42041,"Cumberland, PA",16.34686765
42043,"Dauphin, PA",19.95604162
42045,"Delaware, PA",15.93668417
42047,"Elk, PA",24.62685657
42049,"Erie, PA",25.42818136
42051,"Fayette, PA",31.54832121
42053,"Forest, PA",42.8405254
42055,"Franklin, PA",20.88441099
42057,"Fulton, PA",24.65648955
42059,"Greene, PA",26.62784045
42061,"Huntingdon, PA",27.97701934
42063,"Indiana, PA",26.67427247
42065,"Jefferson, PA",26.9162541
42067,"Juniata, PA",20.85251413
42069,"Lackawanna, PA",24.51690702
42071,"Lancaster, PA",17.06135036
42073,"Lawrence, PA",29.37434017
42075,"Lebanon, PA",20.68623504
